game_id,white_player,wn_pair,wn_outpost,wn_repositioning,wn_mobility,wb_pair,wk_side_fianchetto,wq_side_fianchetto,wb_mobility,wlong_diagonal_control,wopposite_color_b,b_p_coherency,wn_b_trade_pref,wn_b_develop_pref,wopen_files,wsemi_open_files,wback_rank_r,wdoubled_r,wdoubled_with_q,wr_mobility,wq_aggression,wq_fianchetto,wq_invasion,wq_mobility,A,B,C,D,E,A#,B#,C#,D#,E#,w_development_side,wc_earliness,wc_side,wc_relative,wc_artificial,wc_development,wp_king_protection,wp_center_strength,wp_doubled,wp_isolated,wp_backward,wp_tension,wp_color,wp_forwardness,wp_guarded_forwardness,wp_en_passant,wp_storming,wp_chain_count,wp_longest_chain,wp_non_queen,wb_rank,wb_file,wb_density,wb_attack,wb_pawn_pref,wb_minor_pref,wb_rook_pref,wb_queen_pref,wcl_MLL,wcl_ML,wcl_MM,wcl_MR,wcl_MRR,wcl_BL,wcl_BM,wcl_BR,discovered_checks_set_up,discovered_checks_given,discovered_checks_chances,P_moves,N_moves,B_moves,R_moves,Q_moves,K_moves,pins_given,time_pinned,fork_counter,pieces_guarded,num_trades,num_direct_trades,num_indirect_trades,num_direct_trades_white,num_indirect_trades_white,avg_time_between_direct_trade,exchanges_possible,king_squares_attacked,king_moves,king_moves_weighted,distance_from_king
https://lichess.org/mHFKg2IY,MikeGScarn,0,0.04166666666666666,0.3194170735095657,2.25,0,0,0,3.125,0.3333333333333333,-1,5.0,0.0,0.6956521739130435,0.08333333333333333,0.9166666666666666,0.0,0.0,0.5,4.791666666666667,0.0,0.0,0.0,4.065217391304348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,-0.3333333333333333,0.03571428571428571,1,1,0,0.6666666666666667,3.0,3.0411312899746377,0.0,0.0,1.0,0.0,-0.1428571428571429,1.8333333333333328,0.0,0.0,0.17150625287578444,0.16666666666666666,2.1666666666666665,0.0,1.5404491341991349,0.2497675935175935,0.3633356131175898,37.5,0.5032051282051282,0.4819444444444445,0.5,0.5,0.04166666666666666,0.0,0.5416666666666666,0.10416666666666667,0.0,0.5555555555555555,0.3125,0.527777777777778,0,0,0,0.24999999999999994,0.24999999999999994,0.14285714285714285,0.17857142857142855,0.14285714285714285,0.07142857142857142,0,1.25,0,0.002462482540607541,4,4,0,3,0,1.0,0.7826086956521741,0.08333333333333333,0,0,3.5232581669538185
https://lichess.org/b4mbYBlA,MikeGScarn,0,0.0,0.16683087027914614,2.3793103448275863,0,0,0,2.0,0.0,-1,-3.0,-1.6538461538461535,0.07407407407407407,0.0,1.2758620689655171,0.0,0.0,0.0,5.448275862068965,0.6923076923076923,0.0,0.03636363636363636,3.4545454545454546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,-0.4285714285714286,0.0,0,0,0,0.0,1.2,0.5660841783457585,0.0,0.13793103448275862,0.6206896551724138,0.03448275862068965,1.0,2.2931034482758617,0.06896551724137931,0.0,0.21136632749361947,0.0,0.8620689655172413,0.0,1.4912166377683622,0.6883432659294728,0.3608308436931578,37.862068965517246,0.2911850601505773,0.4896551724137931,0.4655172413793104,0.5,0.017241379310344827,0.0,0.05172413793103448,0.4051724137931034,0.3275862068965517,0.03448275862068965,0.10344827586206896,0.20689655172413787,0,0,0,0.3928571428571427,0.17857142857142855,0.07142857142857142,0.10714285714285714,0.17857142857142855,0.07142857142857142,15,2.0,0,0.003167758167758169,3,3,0,0,0,1.3333333333333333,0.5185185185185185,2.896551724137931,2,70,3.3816168091168093
https://lichess.org/48sH7hrE,MikeGScarn,0,0.0,0.018987956487956485,0.6538461538461539,1,0,0,3.3461538461538463,0.0,0,0.20833333333333331,-1.3095238095238095,0.4,0.07692307692307693,0.6923076923076923,0.0,0.0,0.3076923076923077,4.5769230769230775,0.0,0.0,0.0,4.204545454545454,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.03571428571428571,-1,-1,0,0.33333333333333337,2.2,1.3038038698354333,0.8461538461538461,0.07692307692307693,3.5,0.1153846153846154,0.2,2.0842490842490844,0.0,0.0,0.17867149761315246,0.0,2.0,0.0,1.6921362825208976,-0.13144590452282753,0.3816688543121615,39.0,0.4903397884167115,0.4998168498168499,0.5,0.4807692307692308,0.4615384615384616,0.09615384615384616,0.3269230769230769,0.25961538461538464,0.0,0.3974358974358975,0.2307692307692308,0.2692307692307691,0,0,0,0.3,0.08333333333333333,0.1,0.2333333333333333,0.06666666666666668,0.2333333333333333,16,2.2857142857142856,0,0.005487125464936117,6,5,1,1,0,1.0,0.18181818181818185,0.8076923076923077,2,58,3.3061916955098773
https://lichess.org/xCCpzfyP,MikeGScarn,0,0.0,0.0,1.2962962962962965,0,0,0,1.6666666666666667,0.0,1,1.6913580246913582,-1.0857142857142856,0.48,0.07407407407407407,0.14814814814814814,0.0,0.0,0.3703703703703704,3.4444444444444446,2.1818181818181817,0.0,0.32653061224489793,5.6734693877551035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,-0.4857142857142857,0.027777777777777776,1,-1,0,0.6666666666666667,2.0,1.9398169450468612,1.0,1.0,0.8148148148148148,0.037037037037037035,-0.5,2.077601410934745,1.0,0.0,0.19044227839682415,0.0,0.8518518518518519,0.0,1.8475417586528693,0.7829106079106077,0.3498994178913428,37.185185185185176,0.5499798555354111,0.4296296296296298,0.5555555555555554,0.5,0.4074074074074074,0.0,0.25,0.04629629629629629,0.0,0.2716049382716048,0.1851851851851852,0.6049382716049381,0,0,0,0.18965517241379315,0.03448275862068965,0.1206896551724138,0.06896551724137931,0.44827586206896536,0.15517241379310348,14,2.5,1,0.003258631070702401,2,1,1,1,1,0.0,0.20833333333333331,0.5555555555555556,1,25,3.166858509341504
https://lichess.org/ifqVcoY7,MikeGScarn,0,0.0,0.0,2.7,0,0,0,1.65,0.0,0,-3.0416666666666665,-0.6534653465346535,0.7111111111111111,0.5,0.5,0.0,0.0,0.8,2.6,0.25925925925925924,0.0,0.0,3.9459459459459465,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,-0.08571428571428563,0.045454545454545456,-1,0,0,0.33333333333333337,2.4,1.0170225443001102,0.0,0.0,0.0,0.0,0.3333333333333333,1.4,0.0,0.0,0.16583439792173224,0.0,2.0,0.0,1.1944055944055942,-0.05139860139860146,0.3807762480357436,37.2,0.4807692307692309,0.51,0.55,0.45,0.0,0.175,0.0,0.025,0.0,0.33333333333333337,0.0,0.33333333333333337,0,0,0,0.15492957746478875,0.16901408450704228,0.08450704225352113,0.3239436619718309,0.04225352112676056,0.23943661971830996,4,1.0,0,0.021640442890442885,5,4,1,1,0,1.0,0.2222222222222222,0.0,1,35,3.3835612435612448
https://lichess.org/X4iLLJTY,MikeGScarn,1,0.31343283582089554,0.27479776397846023,2.917910447761194,0,0,0,1.3507462686567164,0.0,0,-2.75,0.8082191780821918,0.43478260869565216,0.0,0.8208955223880597,0.0,0.0,0.31343283582089554,4.432835820895522,0.2380952380952381,0.0,0.0,3.613636363636364,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.3809523809523809,0.1,1,1,0,0.0,2.0,1.263139177973564,0.01492537313432836,0.8805970149253731,1.0,0.08955223880597014,0.0,2.2634683724235964,1.208955223880597,0.0,0.20184610305028333,0.0,0.6865671641791045,0.0,1.7516202288590348,0.8706289978678038,0.4071096895188316,37.64179104477611,0.5263111681022129,0.4560412224591325,0.5522388059701494,0.5,0.0,0.31716417910447764,0.19776119402985076,0.1828358208955224,0.01492537313432836,0.029850746268656712,0.291044776119403,0.4129353233830847,1,0,0,0.24719101123595505,0.1797752808988764,0.07865168539325842,0.0449438202247191,0.3258426966292136,0.1348314606741573,5,1.6666666666666667,0,0.0009888217984596439,6,5,1,2,1,1.3333333333333333,0.2272727272727273,0.8208955223880597,1,38,2.94952757750106
https://lichess.org/54IxsPJf,MikeGScarn,0,0.4166666666666667,0.7140203957618678,2.708333333333333,0,0,0,1.7916666666666667,0.0,-1,2.2857142857142856,1.2,1.0588235294117647,0.2916666666666667,0.0,0.0,0.0,0.20833333333333331,2.375,0.0,0.0,0.20930232558139536,5.023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.5,0.5573704017131536,0.0,0.75,0.0,0.16666666666666666,-0.2,1.0,0.0,0.0,0.1396280168406808,0.0,1.0,0.0,1.458017676767677,-0.05833333333333331,0.35326073904579997,36.958333333333336,0.5357744107744107,0.5513888888888889,0.5,0.5,0.0,0.0,0.04166666666666666,0.10416666666666667,0.0,0.013888888888888888,0.0,0.05555555555555555,0,0,0,0.24999999999999994,0.24999999999999994,0.0576923076923077,0.17307692307692307,0.13461538461538464,0.13461538461538464,6,3.0,0,0.007987426346801349,4,3,1,1,0,1.0,0.3333333333333333,1.4583333333333333,2,52,3.194423740198933
https://lichess.org/PC4JGE7i,MikeGScarn,0,0.0,0.0,0.0,1,0,0,3.6,0.0,1,0.75,-1.3793103448275863,-0.30303030303030304,0.6666666666666666,0.6,0.0,0.0,0.0,5.233333333333333,0.0,0.0,0.0,2.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.3809523809523809,0.1,1,1,0,0.0,3.0,0.8273001830202157,0.7333333333333333,1.7333333333333334,0.03333333333333333,0.13333333333333333,-0.2,1.34,0.13333333333333333,0.0,0.16073983997904634,0.0,1.0,0.0,1.2676262626262629,0.6607407407407407,0.35651124415593105,38.0,0.4611888111888113,0.4944444444444445,0.4944444444444444,0.5,0.0,0.0,0.008333333333333333,0.3416666666666667,0.13333333333333333,0.31111111111111106,0.0,0.3333333333333333,0,0,0,0.25806451612903225,0.12903225806451613,0.29032258064516125,0.1935483870967742,0.12903225806451613,0.03225806451612903,4,1.0,0,0.004236812570145903,6,6,0,1,0,1.2,0.44,0.1,0,0,3.423175887075888
https://lichess.org/Px8p8F2o,MikeGScarn,0,0.0,0.08958333333333332,2.4166666666666665,0,0,0,2.5,0.0,1,3.421875,0.2894736842105263,0.56,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,1.6071428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.2857142857142858,0.038461538461538464,1,-1,0,0.6666666666666667,1.9,1.6072577648338513,0.0,0.0,0.6666666666666666,0.0,-0.4285714285714286,1.5952380952380951,0.5,0.0,0.18103306642892456,0.0,1.5,0.0,1.192599067599068,-0.03715034965034969,0.3718098350451292,32.0,0.5384615384615384,0.4861111111111111,0.5,0.4583333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.25,0.375,0.0,0,1,1,0.325,0.125,0.175,0.275,0.025,0.1,2,1.75,0,0.019647597772597773,5,4,1,0,0,1.0,0.5,0.3333333333333333,0,0,3.6147217332931616
