game_id,white_player,wn_pair,wn_outpost,wn_repositioning,wn_mobility,wb_pair,wk_side_fianchetto,wq_side_fianchetto,wb_mobility,wlong_diagonal_control,wopposite_color_b,b_p_coherency,wn_b_trade_pref,wn_b_develop_pref,wopen_files,wsemi_open_files,wback_rank_r,wdoubled_r,wdoubled_with_q,wr_mobility,wq_aggression,wq_fianchetto,wq_invasion,wq_mobility,A,B,C,D,A#,B#,C#,D#,E#,w_development_side,wc_earliness,wc_side,wc_relative,wc_artificial,wc_development,wp_king_protection,wp_center_strength,wp_doubled,wp_isolated,wp_backward,wp_tension,wp_color,wp_forwardness,wp_guarded_forwardness,wp_en_passant,wp_storming,wp_chain_count,wp_longest_chain,wp_non_queen,wb_rank,wb_file,wb_density,wb_attack,wb_pawn_pref,wb_minor_pref,wb_rook_pref,wb_queen_pref,wcl_MLL,wcl_ML,wcl_MM,wcl_MR,wcl_MRR,wcl_BL,wcl_BM,wcl_BR,discovered_checks_set_up,discovered_checks_given,discovered_checks_chances,P_moves,N_moves,B_moves,R_moves,Q_moves,K_moves,pins_given,time_pinned,fork_counter,pieces_guarded,num_trades,num_direct_trades,num_indirect_trades,num_direct_trades_white,num_indirect_trades_white,avg_time_between_direct_trade,exchanges_possible,king_squares_attacked,king_moves,king_moves_weighted,distance_from_king
https://lichess.org/gM99X9t5,DrNykterstein,0,0,0,0,1,0,1,3.717391304,0.043478261,-1,0.106060606,0,0.628571429,0.304347826,0.260869565,0.098039216,0,0,4.869565217,0,0,0,5.137254902,1,0,0,0,25,0,0,0,0,-0.020408163,0.0625,1,1,0,0.333333333,2.8,0.34299717,0,0.086956522,2.47826087,0,-1,1.379710145,0,0,0.165304025,0,2,0,1.399363197,0.811550285,0.314822546,39.2173913,0.472653554,0.507246377,0.5,0.52173913,0,0,0.02173913,0.108695652,0,0.188405797,0.369565217,0.333333333,1,0,1,0.265306122,0.081632653,0.142857143,0.326530612,0.102040816,0.102040816,10,1,0,0.003313039,7,7,0,3,0,1,0.44,1.347826087,0,0,3.390817857
https://lichess.org/qavKtjIA,ARM-777777,0,0,0.072802161,3.1125,0,0,0,2.4875,0.2,1,0.96,0.102040816,1.172413793,1.025,0.175,0,0,0,5.425,0.304347826,0,0,3.634920635,0,0,0,1,0,0,0,44,0,-0.238095238,0.071428571,1,1,0,0.333333333,3,1.014748612,0.225,0.825,1,0,-0.5,1.571666667,0,0,0.150110844,0,1,0,1.560348679,0.186880203,0.351823128,39.2,0.461818182,0.566547619,0.5,0.5125,0.5,0.1,0.2875,0.1,0.05,0.316666667,0.1875,0.325,0,0,0,0.142857143,0.071428571,0.085714286,0.328571429,0.085714286,0.3,14,2,0,0.001687154,6,5,1,1,0,1.75,0.612903226,1.1,0,0,3.426657941
https://lichess.org/QM1z0x66,DrNykterstein,0,0,0.021479159,1.717948718,0,0,1,1.384615385,0.923076923,-1,2.46875,-0.203389831,0.4,0.025641026,1.205128205,0,0,0.205128205,6.717948718,0.217391304,0,0,3.85483871,0,0,1,0,0,0,25,0,0,0.238095238,0.038461538,1,1,0,0.666666667,1.2,2.265657486,0.025641026,0.384615385,0.974358974,0.256410256,0,2.032753358,0.051282051,0,0.188329586,0.538461538,1.743589744,0,1.576690261,0.875078198,0.385277308,35,0.500127508,0.493162393,0.5,0.5,0.012820513,0.006410256,0.365384615,0.243589744,0.179487179,0.008547009,0.564102564,0.427350427,0,0,0,0.375,0.1875,0.09375,0.1875,0.09375,0.09375,12,1,0,0.001694062,6,6,0,3,0,1,0.516129032,0.641025641,2,66,3.202411239
https://lichess.org/VtEGn6Go,ARM-777777,0,0,0.11547619,3.05,0,0,0,2.4,0.2,0,0,0,0.976190476,0,0,0,0,0,1.4,0,0,0,3.024390244,0,0,0,1,0,0,0,44,0,-0.142857143,0.045454545,1,1,0,0.666666667,2.4,1.876301902,0,1,0,0,-0.6,1.96,0.9,0,0.194234919,0,0,0,1.490909091,0.531818182,0.367802512,37.3,0.555555556,0.502857143,0.5,0.5,0.15,0,0.7,0.225,0,0,0,0,0,0,0,0.380952381,0.19047619,0.285714286,0.095238095,0,0.095238095,5,1,0,0.016792929,4,4,0,2,0,1,0.65,0.1,1,27,3.249787276
https://lichess.org/J0rTKwGV,DrNykterstein,0,0.017241379,0.081219942,2.775862069,0,0,1,3.905172414,0.155172414,1,-2.041666667,-1.78313253,-0.290909091,0.551724138,0.189655172,0.071428571,0.172413793,0.017241379,5.5,0.384615385,0,0,1.333333333,1,0,0,0,7,0,0,0,0,0.551020408,0.166666667,1,1,0,0,1.2,2.805679408,0.017241379,0.24137931,2.310344828,0.172413793,-1,2.047126437,0.75862069,0,0.209035539,0.189655172,2.275862069,0,1.805126483,0.264122085,0.367924132,36.5862069,0.530306571,0.498275862,0.5,0.50862069,0,0,0.443965517,0.051724138,0.198275862,0.252873563,0.310344828,0.655172414,0,0,0,0.279069767,0.139534884,0.186046512,0.325581395,0.046511628,0.046511628,8,1,0,0.001439577,5,5,0,2,0,1,0.357142857,1.189655172,1,26,3.134654332
https://lichess.org/GgX5tp0M,ARM-777777,0,0,0.141585023,2.473684211,0,0,0,2.105263158,0.421052632,-1,-3,0.043478261,1.225806452,0.842105263,0.526315789,0,0,0,2.421052632,0.76,0,0,2.977272727,0,0,0,1,0,0,0,6,0,-0.142857143,0.0625,-1,-1,0,0.333333333,1.5,0.084626749,0,0,0,0,0,1.105263158,0,0,0.151232698,0,1,0,1.021238703,-0.082602339,0.373440276,33.31578947,0.380382775,0.5,0.49122807,0.473684211,0,0,0.092105263,0.065789474,0,0.280701754,0,0.070175439,0,0,0,0.291666667,0.208333333,0.166666667,0.208333333,0.125,0.041666667,9,4,0,0.010054702,4,4,0,0,0,1,0.818181818,1.052631579,0,0,3.381477365
https://lichess.org/ePPJ0Hwv,DrNykterstein,0,0,0,1.942857143,0,0,0,3.428571429,0,-1,-0.578947368,0,0.666666667,0,0,0,0,0,3.771428571,0,0,0,5.132075472,0,0,0,1,0,0,0,35,0,-0.285714286,0,0,0,0,0,1.4,2.363302259,0,1,1.228571429,0,-0.5,2.587619048,1.571428571,0,0.221483876,0,1.485714286,0,1.821673882,0.390606061,0.355151226,37.37142857,0.484126984,0.519047619,0.5,0.5,0,0.014285714,0.442857143,0.114285714,0.471428571,0.219047619,0.057142857,0.419047619,0,0,0,0.358490566,0.037735849,0.150943396,0.113207547,0.188679245,0.150943396,15,2.166666667,0,0.002165258,7,6,1,1,0,1.2,0.269230769,0.914285714,0,0,3.199515766
https://lichess.org/UrMuXlJL,ARM-777777,0,0,0.034401799,2.036585366,0,0,0,3.43902439,0.414634146,-1,-2.333333333,0,0.923076923,0.365853659,0.463414634,0,0,0.12195122,5.024390244,0,0,0,2.390625,1,0,0,0,49,0,0,0,0,-0.085714286,0,0,0,0,0,1.3,2.099719602,0.048780488,0.609756098,0.292682927,0.170731707,0,1.861788618,0.073170732,0,0.20001332,0,1.243902439,0,1.310492015,-0.3495893,0.393692027,35.02439024,0.489851612,0.500116144,0.5,0.487804878,0,0,0.268292683,0.256097561,0.036585366,0.333333333,0.146341463,0.138211382,0,0,0,0.256410256,0.205128205,0.128205128,0.205128205,0.102564103,0.102564103,4,3.75,0,0.002468374,6,6,0,4,0,1,0.53125,1.097560976,0,0,3.163290759
https://lichess.org/bgnqYnca,DrNykterstein,0,0,0.108605575,2.166666667,1,0,1,3,0.6,-1,1,0,1.066666667,0.4,0.233333333,0,0,0,4,0,0,0,2.905660377,1,0,0,0,35,0,0,0,0,0.265306122,0.1,1,1,0,0.333333333,1.4,1.827713236,0.033333333,0.9,2.033333333,0.366666667,-0.2,1.990952381,0.033333333,0,0.178189081,0.166666667,2.166666667,0,1.514937562,0.370078533,0.429995971,38.76666667,0.494110334,0.506507937,0.494444444,0.5,0,0.283333333,0.333333333,0.041666667,0,0.188888889,0.75,0.333333333,0,0,0,0.240963855,0.072289157,0.096385542,0.036144578,0.373493976,0.192771084,5,1,0,0.002585884,6,5,1,2,1,1,0.807692308,1.066666667,1,34,3.187583264
https://lichess.org/MwQ4NiLw,ARM-777777,0,0,0.210112021,2.5,0,0,0,3,0,-1,-1.027777778,0.540145985,1.230769231,0.266666667,0,0.085106383,0.033333333,0.033333333,4.7,0,0,0,2.085106383,0,1,0,0,0,6,0,0,0,-0.2,0.071428571,1,1,0,0.666666667,3,3.411522314,0.033333333,0.866666667,0.9,0.066666667,0.428571429,2.220238095,1.566666667,0,0.181575533,0,2,0,1.725607448,-0.060905067,0.41038255,40.5,0.507521368,0.505714286,0.505555556,0.516666667,0.516666667,0.025,0.5,0,0,0.355555556,0.816666667,0.4,0,0,0,0.225352113,0.154929577,0.070422535,0.211267606,0.070422535,0.281690141,2,2,0,0.003069068,5,5,0,5,0,0,0.434782609,0,0,0,3.425385956
