game_id,white_player,wn_pair,wn_outpost,wn_repositioning,wn_mobility,wb_pair,wk_side_fianchetto,wq_side_fianchetto,wb_mobility,wlong_diagonal_control,wopposite_color_b,b_p_coherency,wn_b_trade_pref,wn_b_develop_pref,wopen_files,wsemi_open_files,wback_rank_r,wdoubled_r,wdoubled_with_q,wr_mobility,wq_aggression,wq_fianchetto,wq_invasion,wq_mobility,A,B,C,D,A#,B#,C#,D#,E#,w_development_side,wc_earliness,wc_side,wc_relative,wc_artificial,wc_development,wp_king_protection,wp_center_strength,wp_doubled,wp_isolated,wp_backward,wp_tension,wp_color,wp_forwardness,wp_guarded_forwardness,wp_en_passant,wp_storming,wp_chain_count,wp_longest_chain,wp_non_queen,wb_rank,wb_file,wb_density,wb_attack,wb_pawn_pref,wb_minor_pref,wb_rook_pref,wb_queen_pref,wcl_MLL,wcl_ML,wcl_MM,wcl_MR,wcl_MRR,wcl_BL,wcl_BM,wcl_BR,discovered_checks_set_up,discovered_checks_given,discovered_checks_chances,P_moves,N_moves,B_moves,R_moves,Q_moves,K_moves,pins_given,time_pinned,fork_counter,pieces_guarded,num_trades,num_direct_trades,num_indirect_trades,num_direct_trades_white,num_indirect_trades_white,avg_time_between_direct_trade,exchanges_possible,king_squares_attacked,king_moves,king_moves_weighted,distance_from_king
https://lichess.org/lnDqxS4m,rook1021,0,0.0,0.17502164502164502,0.7,0,0,0,0.15,0.0,-1,-3.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,3.4,0.375,0.0,0.0,3.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.2000000000000002,2.002727820556296,0.0,1.0,0.65,0.65,-0.19999999999999996,1.7099999999999997,0.15,0.0,0.17662538660526067,0.0,1.3,0.0,1.3293570318570316,0.29692363192363186,0.39347798235962367,32.1,0.47465034965034975,0.22535714285714287,0.5,0.5,0.0,0.225,0.375,0.0,0.0,0.05,0.25,0.2,0,0,0,0.31034482758620696,0.13793103448275862,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.20689655172413796,6,1.0,0,0.005721417471417472,5,5,0,2,0,1.3333333333333333,0.7777777777777778,2.2,1,32,3.2749678742039845
https://lichess.org/Vnxz54MU,rook1021,0,0.0,0.0,0.0,1,0,0,2.025,0.05,0,0.0,0.0,0.06451612903225806,0.0,0.3,0.0,0.0,0.1,2.05,1.3333333333333333,0.0,0.0,5.657894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.03125,-1,-1,0,0.6666666666666667,1.4,2.29094614316623,0.0,0.0,0.0,0.05,-0.1428571428571429,1.6142857142857145,0.7,0.0,0.17154623574855463,0.3,1.7,0.0,1.2769230769230766,-0.1846153846153847,0.379158285884292,37.9,0.5,0.5,0.5166666666666666,0.5,0.0,0.0,0.325,0.15,0.0,0.29999999999999993,0.3,0.16666666666666669,0,0,0,0.25,0.2,0.25,0.05,0.25,0.05,11,1.5,0,0.0038461538461538464,3,3,0,0,0,1.0,0.10526315789473684,0.05,0,0,3.5674987950645844
https://lichess.org/T0UgWsoP,Jadeblum,0,0.0,0.11666666666666665,2.7941176470588234,0,0,0,4.588235294117647,0.0,-1,-0.5833333333333334,0.6666666666666666,-0.6956521739130435,0.0,0.23529411764705882,0.0,0.0,0.0,1.8235294117647058,0.5714285714285714,0.0,0.0,4.947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,-1,-1,0,1.0,3.1,2.198042337379777,0.058823529411764705,0.0,0.0,0.058823529411764705,-0.33333333333333337,1.4817927170868344,0.058823529411764705,0.0,0.157725184710118,1.0588235294117647,2.5294117647058822,0.0,1.3752188987483105,-0.11497815909580617,0.399708433329123,37.64705882352941,0.5439805292746467,0.6060224089635853,0.33333333333333326,0.5,0.0,0.0,0.16176470588235295,0.0,0.08823529411764706,0.33333333333333326,0.9705882352941176,0.23529411764705882,0,0,0,0.27272727272727276,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.31818181818181823,0.045454545454545456,0,1.0,1,0.004396007683204916,3,3,0,2,0,1.0,0.3684210526315789,0.11764705882352941,0,0,3.453646672528251
https://lichess.org/Vlt4O05R,rook1021,0,0.0,0.0,0.0,1,0,0,3.0,0.25,-1,-2.15,-1.0303030303030303,-0.21621621621621623,0.25,0.125,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.11764705882352941,2.6470588235294117,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.03571428571428571,-1,0,0,0.33333333333333337,0.9,0.39642803687890094,0.0,0.0625,0.0,0.0,-0.19999999999999996,1.170833333333333,0.0,0.0,0.1557815831647661,0.0,1.75,0.0,1.132796717171717,0.2106376262626263,0.3556084614908144,34.75,0.49715909090909094,0.5,0.46874999999999994,0.46875,0.0,0.0,0.125,0.125,0.0,0.29166666666666663,0.0,0.0,1,1,1,0.2830188679245283,0.07547169811320754,0.1509433962264151,0.1320754716981132,0.07547169811320754,0.3018867924528302,1,2.0,0,0.011766098484848485,6,5,1,1,0,1.0,0.058823529411764705,1.3125,0,0,3.4532460431725127
https://lichess.org/ximpjNRR,enaamhasan,0,0.0,0.17548651911292584,1.9428571428571428,0,0,1,1.7428571428571429,0.34285714285714286,-1,-3.5833333333333335,0.0,0.5714285714285714,0.5142857142857142,0.05714285714285714,0.0,0.0,0.3142857142857143,3.235294117647059,0.0,0.0,0.0,1.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.041666666666666664,1,-1,0,0.6666666666666667,1.5,0.5273552765974899,0.0,0.02857142857142857,1.0,0.05714285714285714,-0.5,1.3191156462585034,0.02857142857142857,0.0,0.15949945003894378,0.02857142857142857,1.6285714285714286,0.0,1.3222945308659593,0.54352084423513,0.4042374578707623,33.31428571428572,0.5114885114885112,0.4951020408163265,0.4904761904761904,0.5,0.0,0.0,0.10714285714285714,0.15714285714285714,0.34285714285714286,0.0,0.3,0.47619047619047594,0,0,0,0.17307692307692302,0.12499999999999997,0.06730769230769232,0.038461538461538464,0.432692307692308,0.17307692307692302,12,3.8,1,0.002225421366237692,7,6,1,3,0,1.0,0.9333333333333333,1.3428571428571427,3,86,2.946540960582628
https://lichess.org/kZm8sXTd,rook1021,0,0.0,0.12130207755207757,1.3833333333333333,1,0,0,2.85,0.0,-1,0.7159090909090909,-0.02666666666666667,0.9523809523809523,0.7,0.06666666666666667,0.0,0.0,0.03333333333333333,3.933333333333333,0.15789473684210525,0.0,0.0,2.061224489795918,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.022727272727272728,1,1,0,1.0,1.7000000000000002,1.999950473259132,0.0,0.0,0.0,0.0,0.33333333333333326,1.476190476190476,0.0,0.0,0.16740898313429634,1.0,3.0,0.0,1.471203241203241,0.21566988566988574,0.40061915631893463,39.266666666666666,0.5012820512820513,0.44619047619047636,0.6055555555555554,0.48333333333333334,0.0,0.016666666666666666,0.2916666666666667,0.08333333333333333,0.0,0.36666666666666675,0.3333333333333333,0.3333333333333333,0,0,0,0.15942028985507248,0.08695652173913043,0.20289855072463772,0.4057971014492755,0.057971014492753624,0.10144927536231883,15,1.0,0,0.002481131214464547,4,3,1,1,1,1.0,0.20833333333333334,0.4,0,0,3.348090707478464
https://lichess.org/6IqBYoCl,GTACHINATOWNWARS,0,0.0,0.010475245816801794,1.3870967741935485,1,0,0,2.774193548387097,0.0,1,1.0,-1.0545454545454545,1.1612903225806452,0.0,0.12903225806451613,0.0,0.0,0.9354838709677419,4.032258064516129,0.0,0.0,0.0,4.067796610169491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.020833333333333332,1,1,0,0.6666666666666667,2.3,2.1393825595549347,0.0,1.0,0.41935483870967744,0.22580645161290322,0.5,1.964516129032258,0.0,0.0,0.17736407806457602,0.6129032258064516,2.6129032258064515,0.0,1.5237237672721542,-0.05096498483595265,0.36310496738690096,36.225806451612904,0.4451838484096547,0.5182795698924731,0.5,0.5,0.46774193548387094,0.12903225806451613,0.22580645161290322,0.024193548387096774,0.0,0.46236559139784983,0.7258064516129032,0.41935483870967744,0,0,0,0.34375,0.15625,0.15625,0.09375,0.21875,0.0625,2,3.2,0,0.0020554003198569866,4,4,0,1,0,1.0,0.5172413793103449,0.7096774193548387,1,32,3.4689395224988444
https://lichess.org/AGyUme7w,rook1021,1,0.03125,0.4317430960583533,2.21875,0,0,0,0.59375,0.0,-1,1.0,0.7586206896551724,1.0769230769230769,0.28125,0.0,0.0,0.0,0.0,3.5,0.23076923076923078,0.0,0.0,4.622222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1,1,0,0.6666666666666667,2.4,1.6377948088690273,0.0625,0.5,0.5,0.125,-0.19999999999999996,1.3487723214285716,0.125,0.0,0.1721197871092469,0.0,1.21875,0.0,1.3040943431568435,0.14711516781829284,0.38443265120938,36.21875,0.4970134032634034,0.380059523809524,0.5,0.5,0.015625,0.125,0.2265625,0.03125,0.0,0.125,0.328125,0.3020833333333333,0,0,0,0.2608695652173913,0.34782608695652173,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.043478260869565216,4,1.3333333333333333,0,0.002882897267662893,3,2,1,1,0,1.0,0.13636363636363635,0.59375,0,0,3.5069467507800836
https://lichess.org/hV9qVcy1,rook1021,0,0.25,0.1604721055088702,2.4375,0,0,0,2.9375,0.0,-1,-1.0,0.5142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,6.0625,0.2,0.0,0.0,0.6578947368421053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.875,0.0,-0.19999999999999996,1.6750000000000003,0.0,0.0,0.1607255971423245,0.0,2.0,0.0,1.7101010101010101,-0.19507575757575749,0.31920389434064117,33.75,0.5,0.48333333333333334,0.5,0.5,0.0,0.421875,0.265625,0.0,0.0,0.5416666666666666,0.125,0.33333333333333326,0,0,0,0.2830188679245283,0.11320754716981131,0.03773584905660377,0.11320754716981131,0.09433962264150943,0.3584905660377358,3,1.2,0,0.003954584911616162,7,7,0,1,0,1.1666666666666667,0.21052631578947367,1.625,4,96,3.0679391490575703
https://lichess.org/U3Klr8LD,Captain_Brunch,0,0.0,0.0,2.3333333333333335,0,0,0,2.8,0.0,-1,0.6111111111111112,0.0,0.9090909090909091,0.26666666666666666,0.0,0.0,0.0,0.0,2.533333333333333,2.032258064516129,0.0,0.0,1.891304347826087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.03571428571428571,-1,-1,0,0.6666666666666667,3.5,2.5268651328057965,0.0,0.2,1.2666666666666666,0.0,0.33333333333333326,1.5678571428571433,0.0,0.0,0.15395449775833656,1.0,3.0,0.0,1.4666344766344765,-0.25690198690198685,0.39778634193268336,31.266666666666666,0.597125097125097,0.44,0.4222222222222221,0.5333333333333333,0.0,0.25,0.25,0.016666666666666666,0.0,0.33333333333333326,0.5,0.39999999999999986,0,0,0,0.17857142857142855,0.17857142857142855,0.17857142857142855,0.14285714285714285,0.21428571428571425,0.14285714285714285,8,2.0,0,0.01948315881649215,2,2,0,1,0,1.0,0.043478260869565216,1.1333333333333333,3,66,3.209514935547544
